,ind,cycle,start M,0,1,21,22,212,223,50,100
32570,2570,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37570,2570,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42570,2570,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47570,2570,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2571,2571,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
7571,2571,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
12571,2571,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
17571,2571,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
22571,2571,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
27571,2571,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
32571,2571,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
37571,2571,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
42571,2571,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
47571,2571,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
2572,2572,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7572,2572,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12572,2572,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17572,2572,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22572,2572,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27572,2572,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32572,2572,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37572,2572,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42572,2572,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47572,2572,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2573,2573,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7573,2573,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12573,2573,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17573,2573,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22573,2573,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27573,2573,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32573,2573,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37573,2573,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42573,2573,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47573,2573,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2574,2574,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7574,2574,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12574,2574,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17574,2574,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22574,2574,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27574,2574,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32574,2574,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37574,2574,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42574,2574,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47574,2574,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2575,2575,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7575,2575,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12575,2575,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17575,2575,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22575,2575,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27575,2575,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32575,2575,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37575,2575,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42575,2575,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47575,2575,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2576,2576,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7576,2576,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12576,2576,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17576,2576,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22576,2576,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27576,2576,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32576,2576,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37576,2576,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42576,2576,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47576,2576,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2577,2577,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
7577,2577,2,21,0,0.6565,0.31300816,0.0101,0.0101,0.01,1.70E-05,0.00027484
12577,2577,3,21,0,0.6565,0.313008392,0.0101,0.0101,0.01,1.70E-05,0.000274608
17577,2577,4,21,0,0.6565,0.313008625,0.0101,0.0101,0.01,1.70E-05,0.000274375
22577,2577,5,21,0,0.6565,0.313008857,0.0101,0.0101,0.01,1.70E-05,0.000274143
27577,2577,6,21,0,0.6565,0.313009089,0.0101,0.0101,0.01,1.70E-05,0.000273911
32577,2577,7,21,0,0.6565,0.313009321,0.0101,0.0101,0.01,1.70E-05,0.000273679
37577,2577,8,21,0,0.6565,0.313009552,0.0101,0.0101,0.01,1.70E-05,0.000273448
42577,2577,9,21,0,0.6565,0.313009784,0.0101,0.0101,0.01,1.70E-05,0.000273216
47577,2577,10,21,0,0.6565,0.313010015,0.0101,0.0101,0.01,1.70E-05,0.000272985
2578,2578,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7578,2578,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12578,2578,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17578,2578,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22578,2578,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27578,2578,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32578,2578,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37578,2578,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42578,2578,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47578,2578,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2579,2579,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7579,2579,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12579,2579,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17579,2579,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22579,2579,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27579,2579,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32579,2579,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37579,2579,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42579,2579,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47579,2579,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2580,2580,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7580,2580,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12580,2580,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17580,2580,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22580,2580,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27580,2580,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32580,2580,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37580,2580,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42580,2580,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47580,2580,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2581,2581,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7581,2581,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12581,2581,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17581,2581,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22581,2581,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27581,2581,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32581,2581,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37581,2581,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42581,2581,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47581,2581,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2582,2582,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7582,2582,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12582,2582,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17582,2582,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22582,2582,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27582,2582,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32582,2582,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37582,2582,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42582,2582,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47582,2582,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2583,2583,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7583,2583,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12583,2583,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17583,2583,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22583,2583,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27583,2583,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32583,2583,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37583,2583,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42583,2583,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47583,2583,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2584,2584,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7584,2584,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12584,2584,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17584,2584,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22584,2584,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27584,2584,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32584,2584,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37584,2584,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42584,2584,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47584,2584,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2585,2585,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7585,2585,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12585,2585,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17585,2585,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22585,2585,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27585,2585,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32585,2585,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37585,2585,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42585,2585,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47585,2585,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2586,2586,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7586,2586,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12586,2586,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17586,2586,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22586,2586,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27586,2586,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32586,2586,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37586,2586,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42586,2586,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47586,2586,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2587,2587,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7587,2587,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12587,2587,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17587,2587,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22587,2587,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27587,2587,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32587,2587,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37587,2587,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42587,2587,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47587,2587,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2588,2588,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7588,2588,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12588,2588,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17588,2588,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22588,2588,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27588,2588,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32588,2588,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37588,2588,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42588,2588,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47588,2588,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2589,2589,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7589,2589,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12589,2589,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17589,2589,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22589,2589,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27589,2589,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32589,2589,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37589,2589,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42589,2589,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47589,2589,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2590,2590,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7590,2590,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12590,2590,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17590,2590,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22590,2590,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27590,2590,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32590,2590,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37590,2590,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42590,2590,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47590,2590,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2591,2591,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7591,2591,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12591,2591,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17591,2591,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22591,2591,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27591,2591,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32591,2591,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37591,2591,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42591,2591,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47591,2591,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2592,2592,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7592,2592,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12592,2592,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17592,2592,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22592,2592,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27592,2592,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32592,2592,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37592,2592,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42592,2592,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47592,2592,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2593,2593,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7593,2593,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12593,2593,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17593,2593,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22593,2593,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27593,2593,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32593,2593,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37593,2593,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42593,2593,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47593,2593,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2594,2594,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7594,2594,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12594,2594,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17594,2594,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22594,2594,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27594,2594,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32594,2594,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37594,2594,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42594,2594,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47594,2594,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2595,2595,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7595,2595,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12595,2595,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17595,2595,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22595,2595,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27595,2595,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32595,2595,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37595,2595,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42595,2595,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47595,2595,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2596,2596,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7596,2596,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12596,2596,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17596,2596,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22596,2596,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27596,2596,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32596,2596,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37596,2596,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42596,2596,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47596,2596,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2597,2597,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7597,2597,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12597,2597,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17597,2597,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22597,2597,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27597,2597,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32597,2597,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37597,2597,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42597,2597,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47597,2597,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2598,2598,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7598,2598,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12598,2598,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17598,2598,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22598,2598,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27598,2598,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32598,2598,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37598,2598,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42598,2598,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47598,2598,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2599,2599,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7599,2599,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12599,2599,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17599,2599,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22599,2599,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27599,2599,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32599,2599,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37599,2599,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42599,2599,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47599,2599,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2600,2600,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7600,2600,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12600,2600,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17600,2600,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22600,2600,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27600,2600,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32600,2600,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37600,2600,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42600,2600,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47600,2600,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2601,2601,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
7601,2601,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
12601,2601,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
17601,2601,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
22601,2601,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
27601,2601,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
32601,2601,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
37601,2601,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
42601,2601,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
47601,2601,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
2602,2602,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7602,2602,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12602,2602,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17602,2602,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22602,2602,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27602,2602,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32602,2602,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37602,2602,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42602,2602,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47602,2602,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2603,2603,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7603,2603,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12603,2603,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17603,2603,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22603,2603,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27603,2603,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32603,2603,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37603,2603,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42603,2603,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47603,2603,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2604,2604,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7604,2604,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12604,2604,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17604,2604,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22604,2604,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27604,2604,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32604,2604,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37604,2604,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42604,2604,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47604,2604,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2605,2605,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7605,2605,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12605,2605,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17605,2605,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22605,2605,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27605,2605,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32605,2605,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37605,2605,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42605,2605,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47605,2605,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2606,2606,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7606,2606,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12606,2606,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17606,2606,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
22606,2606,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
27606,2606,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
32606,2606,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
37606,2606,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
42606,2606,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
47606,2606,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
2607,2607,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
7607,2607,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
12607,2607,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
17607,2607,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
